RSSI,LQI,Time,Yaw,Pitch,Roll,ax,ay,az,Latitude,Longitude,Altitude,Satellites,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Mode
-30,130,246445,8.13,10.63,-3.94,0.26,1.04,-0.75,0.0,0.0,0.0,0,1581,2000,1000,1500,1581,1000,1000,1000,1000,1000,255
-30,134,246462,8.13,10.75,-3.94,-0.39,1.77,-1.84,0.0,0.0,0.0,0,1603,2000,1000,1500,1603,1000,1000,1000,1000,1000,255
-31,130,246491,8.19,11.0,-4.44,0.5,0.9,-1.93,0.0,0.0,0.0,0,1673,2000,1000,1500,1673,1000,1000,1000,1000,1000,255
-32,134,246522,7.94,11.25,-4.88,0.77,1.44,1.25,0.0,0.0,0.0,0,1651,1963,1000,1500,1651,1000,1000,1000,1000,1000,255
-32,130,246536,7.56,11.13,-5.0,-0.17,0.78,1.64,0.0,0.0,0.0,0,1631,1934,1000,1500,1631,1000,1000,1000,1000,1000,255
-32,132,246564,6.94,10.56,-4.69,-1.53,0.14,0.67,0.0,0.0,0.0,0,1563,1844,1000,1500,1563,1000,1000,1000,1000,1000,255
-32,132,246614,6.0,9.19,-3.81,-0.76,1.2,-0.32,0.0,0.0,0.0,0,1490,1723,1000,1500,1490,1000,1000,1000,1000,1000,255
-34,129,246631,5.5,8.19,-3.25,-0.63,1.61,-1.62,0.0,0.0,0.0,0,1450,1689,1000,1500,1450,1000,1000,1000,1000,1000,255
-33,129,246661,4.69,6.56,-2.0,-0.34,1.46,-2.46,0.0,0.0,0.0,0,1387,1632,1000,1500,1387,1000,1000,1000,1000,1000,255
-33,129,246676,4.06,5.5,-1.25,0.24,2.02,-1.84,0.0,0.0,0.0,0,1386,1630,1000,1500,1386,1000,1000,1000,1000,1000,255
-33,132,246705,3.19,3.94,-0.37,0.11,1.5,-2.86,0.0,0.0,0.0,0,1412,1592,1000,1500,1412,1000,1000,1000,1000,1000,255
-32,131,246735,2.44,2.44,-0.19,-0.13,0.76,-3.55,0.0,0.0,0.0,0,1522,1581,1000,1500,1522,1000,1000,1000,1000,1000,255
-32,132,246763,1.63,1.06,-0.69,0.09,-0.19,-4.47,0.0,0.0,0.0,0,1623,1555,1000,1500,1623,1000,1000,1000,1000,1000,255
-31,131,246780,1.37,0.63,-1.06,0.55,-0.16,-4.23,0.0,0.0,0.0,0,1662,1550,1000,1500,1662,1000,1000,1000,1000,1000,255
-30,133,246812,0.69,-0.63,-2.44,0.58,0.12,-3.84,0.0,0.0,0.0,0,1787,1535,1000,1500,1787,1000,1000,1000,1000,1000,255
-29,130,246844,0.12,-1.88,-4.25,0.36,0.07,-4.02,0.0,0.0,0.0,0,1867,1506,1000,1500,1867,1000,1000,1000,1000,1000,255
-29,132,246860,359.75,-2.69,-5.63,0.19,0.13,-3.87,0.0,0.0,0.0,0,1905,1488,1000,1500,1905,1000,1000,1000,1000,1000,255
-28,130,246889,359.19,-3.88,-7.81,0.07,0.46,-4.15,0.0,0.0,0.0,0,1964,1457,1000,1500,1964,1000,1000,1000,1000,1000,255
-28,130,246921,358.5,-5.06,-10.0,-0.14,-0.15,-2.92,0.0,0.0,0.0,0,2000,1443,1000,1500,2000,1000,1000,1000,1000,1000,255
-28,132,246934,358.13,-5.75,-11.5,0.49,-0.29,-1.41,0.0,0.0,0.0,0,2000,1432,1000,1500,2000,1000,1000,1000,1000,1000,255
-28,130,246963,357.81,-6.5,-12.94,-0.35,-0.63,0.11,0.0,0.0,0.0,0,2000,1405,1000,1500,2000,1000,1000,1000,1000,1000,255
-28,130,247012,357.25,-8.19,-15.19,-1.35,0.36,-0.33,0.0,0.0,0.0,0,1852,1398,1000,1500,1852,1000,1000,1000,1000,1000,255
-28,132,247029,356.88,-8.81,-15.19,-1.38,0.55,-1.34,0.0,0.0,0.0,0,1802,1388,1000,1500,1802,1000,1000,1000,1000,1000,255
-28,131,247060,356.06,-9.44,-14.69,-0.45,0.69,-1.23,0.0,0.0,0.0,0,1723,1413,1000,1500,1723,1000,1000,1000,1000,1000,255
-28,129,247089,355.19,-9.81,-14.19,0.14,-0.51,-0.92,0.0,0.0,0.0,0,1735,1422,1000,1500,1735,1000,1000,1000,1000,1000,255
-28,129,247103,354.94,-9.94,-14.06,-0.02,-0.37,-0.38,0.0,0.0,0.0,0,1737,1423,1000,1500,1737,1000,1000,1000,1000,1000,255
-28,129,247134,354.06,-10.5,-13.44,-0.4,-0.36,0.11,0.0,0.0,0.0,0,1712,1414,1000,1500,1712,1000,1000,1000,1000,1000,255
-28,131,247162,353.69,-10.75,-13.13,-0.48,-1.29,0.22,0.0,0.0,0.0,0,1718,1411,1000,1500,1718,1000,1000,1000,1000,1000,255
-28,131,247211,352.88,-11.5,-12.94,-0.04,-0.18,-0.35,0.0,0.0,0.0,0,1817,1405,1000,1500,1817,1000,1000,1000,1000,1000,255
-28,129,247227,352.75,-11.69,-13.13,0.12,-0.33,-0.28,0.0,0.0,0.0,0,1836,1408,1000,1500,1836,1000,1000,1000,1000,1000,255
-28,131,247258,352.56,-12.0,-13.75,-0.14,-0.63,-0.39,0.0,0.0,0.0,0,1899,1412,1000,1500,1899,1000,1000,1000,1000,1000,255
-29,130,247286,352.56,-12.25,-14.69,0.59,-0.44,-1.12,0.0,0.0,0.0,0,1955,1422,1000,1500,1955,1000,1000,1000,1000,1000,255
-29,130,247316,352.75,-12.31,-15.63,0.17,0.18,-1.83,0.0,0.0,0.0,0,1973,1453,1000,1500,1973,1000,1000,1000,1000,1000,255
-29,131,247331,352.81,-12.25,-15.88,-0.22,-0.03,-1.7,0.0,0.0,0.0,0,1956,1498,1000,1500,1956,1000,1000,1000,1000,1000,255
-29,129,247361,353.06,-11.88,-16.5,-0.13,-0.63,-1.42,0.0,0.0,0.0,0,1940,1540,1000,1500,1940,1000,1000,1000,1000,1000,255
-29,131,247410,353.69,-10.63,-17.0,-0.17,0.0,-1.55,0.0,0.0,0.0,0,1898,1637,1000,1500,1898,1000,1000,1000,1000,1000,255
-29,132,247427,354.0,-9.81,-16.81,0.31,0.23,-1.27,0.0,0.0,0.0,0,1825,1697,1000,1500,1825,1000,1000,1000,1000,1000,255
-29,132,247456,354.31,-8.38,-15.63,0.77,0.39,-1.39,0.0,0.0,0.0,0,1652,1758,1000,1500,1652,1000,1000,1000,1000,1000,255
-30,132,247485,354.5,-6.75,-13.56,0.51,0.13,-1.34,0.0,0.0,0.0,0,1491,1815,1000,1500,1491,1000,1000,1000,1000,1000,255
-30,135,247499,354.56,-6.13,-12.75,1.14,-0.42,0.56,0.0,0.0,0.0,0,1455,1849,1000,1500,1455,1000,1000,1000,1000,1000,255
-30,132,247530,354.63,-4.44,-10.31,1.17,0.14,0.53,0.0,0.0,0.0,0,1416,1830,1000,1500,1416,1000,1000,1000,1000,1000,255
-31,129,247560,354.69,-3.06,-8.13,0.91,0.26,0.14,0.0,0.0,0.0,0,1408,1826,1000,1500,1408,1000,1000,1000,1000,1000,255
-31,133,247610,354.88,-1.31,-5.19,0.9,-0.09,1.39,0.0,0.0,0.0,0,1398,1804,1000,1500,1398,1000,1000,1000,1000,1000,255
-32,131,247625,354.88,-0.94,-4.13,0.67,-0.06,1.29,0.0,0.0,0.0,0,1385,1775,1000,1500,1385,1000,1000,1000,1000,1000,255
-32,129,247654,354.88,-0.56,-2.63,0.8,-0.38,0.89,0.0,0.0,0.0,0,1352,1750,1000,1500,1352,1000,1000,1000,1000,1000,255
-33,129,247684,354.75,-0.37,-1.06,0.45,-0.48,1.09,0.0,0.0,0.0,0,1308,1725,1000,1500,1308,1000,1000,1000,1000,1000,255
-34,129,247712,354.56,-0.44,0.37,0.39,-0.96,1.17,0.0,0.0,0.0,0,1282,1691,1000,1500,1282,1000,1000,1000,1000,1000,255
-34,134,247730,354.5,-0.56,0.88,0.5,-0.84,1.09,0.0,0.0,0.0,0,1274,1678,1000,1500,1274,1000,1000,1000,1000,1000,255
-35,129,247759,354.25,-1.0,2.31,0.25,-0.54,0.99,0.0,0.0,0.0,0,1233,1632,1000,1500,1233,1000,1000,1000,1000,1000,255
-36,131,247810,353.69,-2.19,4.94,0.02,-0.82,0.42,0.0,0.0,0.0,0,1177,1561,1000,1500,1177,1000,1000,1000,1000,1000,255
-38,130,247825,353.44,-2.81,5.94,0.0,-0.97,0.48,0.0,0.0,0.0,0,1163,1533,1000,1500,1163,1000,1000,1000,1000,1000,255
-37,134,247853,353.0,-3.81,7.44,-0.23,-1.0,0.54,0.0,0.0,0.0,0,1128,1495,1000,1500,1128,1000,1000,1000,1000,1000,255
-39,130,247883,352.56,-5.0,8.81,-0.37,-1.1,-0.32,0.0,0.0,0.0,0,1086,1455,1000,1500,1086,1000,1000,1000,1000,1000,255
-41,130,247911,352.31,-5.75,9.88,-0.52,-1.17,-0.27,0.0,0.0,0.0,0,1068,1443,1000,1500,1068,1000,1000,1000,1000,1000,255
-45,131,247928,352.0,-6.56,10.88,-0.46,-1.11,-0.07,0.0,0.0,0.0,0,1051,1425,1000,1500,1051,1000,1000,1000,1000,1000,255
-48,131,247959,351.63,-7.75,12.25,-0.52,-1.25,-0.4,0.0,0.0,0.0,0,1050,1394,1000,1500,1050,1000,1000,1000,1000,1000,255
-45,131,248007,351.13,-9.5,13.13,-0.58,-1.27,-0.55,0.0,0.0,0.0,0,1150,1354,1000,1500,1150,1000,1000,1000,1000,1000,255
-45,131,248022,351.13,-10.31,13.13,-0.56,-1.27,-0.89,0.0,0.0,0.0,0,1222,1324,1000,1500,1222,1000,1000,1000,1000,1000,255
-44,133,248081,351.81,-12.38,11.75,-0.55,-1.04,-0.64,0.0,0.0,0.0,0,1461,1270,1000,1500,1461,1000,1000,1000,1000,1000,255
-46,131,248094,352.31,-13.13,10.75,-0.63,-1.19,-0.42,0.0,0.0,0.0,0,1506,1253,1000,1500,1506,1000,1000,1000,1000,1000,255
-47,132,248127,353.38,-14.31,8.88,-0.79,-0.85,-0.7,0.0,0.0,0.0,0,1611,1220,1000,1500,1611,1000,1000,1000,1000,1000,255
-46,129,248158,354.88,-15.44,6.75,-0.77,-0.17,-1.45,0.0,0.0,0.0,0,1704,1211,1000,1500,1704,1000,1000,1000,1000,1000,255
-48,132,248172,356.13,-16.06,5.19,-0.78,0.09,-1.49,0.0,0.0,0.0,0,1760,1219,1000,1500,1760,1000,1000,1000,1000,1000,255
-45,129,248205,358.25,-16.81,2.88,-0.64,0.6,-1.54,0.0,0.0,0.0,0,1832,1243,1000,1500,1832,1000,1000,1000,1000,1000,255
-45,130,248233,0.63,-17.31,0.63,-0.62,1.41,-1.88,0.0,0.0,0.0,0,1873,1286,1000,1500,1873,1000,1000,1000,1000,1000,255
-44,132,248248,1.37,-17.37,-0.06,-0.57,1.36,-1.9,0.0,0.0,0.0,0,1879,1306,1000,1500,1879,1000,1000,1000,1000,1000,255
-40,131,248280,3.69,-17.25,-2.0,-0.63,1.85,-2.26,0.0,0.0,0.0,0,1845,1410,1000,1500,1845,1000,1000,1000,1000,1000,255
-41,132,248309,5.75,-16.69,-3.13,-0.34,2.05,-2.01,0.0,0.0,0.0,0,1799,1497,1000,1500,1799,1000,1000,1000,1000,1000,255
-38,130,248338,7.56,-15.69,-2.94,-0.46,1.81,-1.95,0.0,0.0,0.0,0,1753,1563,1000,1500,1753,1000,1000,1000,1000,1000,255
-37,131,248354,8.5,-14.69,-3.19,-0.2,1.63,-1.9,0.0,0.0,0.0,0,1734,1620,1000,1500,1734,1000,1000,1000,1000,1000,255
-36,130,248404,10.19,-11.63,-4.75,0.17,1.27,-1.23,0.0,0.0,0.0,0,1775,1736,1000,1500,1775,1000,1000,1000,1000,1000,255
-36,133,248420,10.5,-11.0,-5.13,0.18,1.34,-0.56,0.0,0.0,0.0,0,1787,1753,1000,1500,1787,1000,1000,1000,1000,1000,255
-36,131,248448,11.31,-9.06,-6.25,0.31,1.22,-0.45,0.0,0.0,0.0,0,1816,1794,1000,1500,1816,1000,1000,1000,1000,1000,255
-35,130,248479,12.06,-7.19,-7.5,0.29,1.14,-0.91,0.0,0.0,0.0,0,1851,1830,1000,1500,1851,1000,1000,1000,1000,1000,255
-35,132,248509,12.75,-5.25,-8.69,0.33,1.28,-0.41,0.0,0.0,0.0,0,1853,1881,1000,1500,1853,1000,1000,1000,1000,1000,255
-35,133,248525,13.13,-4.0,-9.44,0.38,1.17,-0.55,0.0,0.0,0.0,0,1861,1908,1000,1500,1861,1000,1000,1000,1000,1000,255
-35,129,248555,13.56,-2.06,-10.31,0.38,1.27,-0.5,0.0,0.0,0.0,0,1845,1956,1000,1500,1845,1000,1000,1000,1000,1000,255
-33,129,248601,14.0,1.31,-11.06,0.38,1.63,-0.21,0.0,0.0,0.0,0,1759,2000,1000,1500,1759,1000,1000,1000,1000,1000,255
-34,132,248617,14.06,2.06,-11.06,0.4,1.77,-0.23,0.0,0.0,0.0,0,1731,2000,1000,1500,1731,1000,1000,1000,1000,1000,255
-34,130,248645,14.0,4.25,-10.56,0.15,1.66,-0.01,0.0,0.0,0.0,0,1645,2000,1000,1500,1645,1000,1000,1000,1000,1000,255
-34,131,248677,13.69,6.56,-9.63,0.17,1.89,0.24,0.0,0.0,0.0,0,1569,2000,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,132,248691,13.38,8.06,-8.75,-0.03,2.08,0.82,0.0,0.0,0.0,0,1513,2000,1000,1500,1513,1000,1000,1000,1000,1000,255
-35,131,248722,12.69,10.31,-7.06,0.16,1.63,1.29,0.0,0.0,0.0,0,1431,2000,1000,1500,1431,1000,1000,1000,1000,1000,255
-35,131,248751,11.69,12.38,-5.19,-0.14,1.23,1.66,0.0,0.0,0.0,0,1383,2000,1000,1500,1383,1000,1000,1000,1000,1000,255
-35,135,248768,11.31,13.0,-4.5,-0.2,1.04,1.88,0.0,0.0,0.0,0,1368,2000,1000,1500,1368,1000,1000,1000,1000,1000,255
-35,130,248801,9.63,15.25,-1.81,-0.48,1.08,2.02,0.0,0.0,0.0,0,1310,2000,1000,1500,1310,1000,1000,1000,1000,1000,255
-36,131,248832,8.13,16.56,0.25,-0.35,0.68,2.55,0.0,0.0,0.0,0,1275,2000,1000,1500,1275,1000,1000,1000,1000,1000,255
-36,130,248845,7.63,16.94,0.94,-0.43,0.34,2.72,0.0,0.0,0.0,0,1274,2000,1000,1500,1274,1000,1000,1000,1000,1000,255
-35,129,248877,6.0,17.75,2.81,-0.53,0.35,2.44,0.0,0.0,0.0,0,1270,2000,1000,1500,1270,1000,1000,1000,1000,1000,255
-36,130,248907,4.25,18.12,4.5,-0.44,0.06,2.21,0.0,0.0,0.0,0,1262,2000,1000,1500,1262,1000,1000,1000,1000,1000,255
-38,133,248922,3.13,18.19,5.5,-0.67,-0.11,2.9,0.0,0.0,0.0,0,1261,2000,1000,1500,1261,1000,1000,1000,1000,1000,255
-39,132,248950,1.37,17.94,6.94,-0.62,-0.26,2.62,0.0,0.0,0.0,0,1237,2000,1000,1500,1237,1000,1000,1000,1000,1000,255
-37,129,248998,74.62,16.87,8.75,-0.77,-0.72,2.3,0.0,0.0,0.0,0,1179,1978,1000,1500,1179,1000,1000,1000,1000,1000,255
-39,131,249016,73.62,16.06,9.69,-0.92,-0.63,2.49,0.0,0.0,0.0,0,1150,1942,1000,1500,1150,1000,1000,1000,1000,1000,255
-37,128,249043,72.25,14.56,11.13,-0.97,-1.17,2.5,0.0,0.0,0.0,0,1112,1857,1000,1500,1112,1000,1000,1000,1000,1000,255
-37,132,249076,70.87,12.56,12.44,-1.15,-1.11,2.03,0.0,0.0,0.0,0,1079,1748,1000,1500,1079,1000,1000,1000,1000,1000,255
-36,130,249090,70.0,11.0,13.31,-1.25,-1.08,1.87,0.0,0.0,0.0,0,1062,1680,1000,1500,1062,1000,1000,1000,1000,1000,255
-36,131,249120,68.81,8.38,14.44,-1.26,-1.05,1.24,0.0,0.0,0.0,0,1055,1570,1000,1500,1055,1000,1000,1000,1000,1000,255
-35,131,249148,68.25,6.38,15.0,-1.3,-0.97,0.98,0.0,0.0,0.0,0,1070,1482,1000,1500,1070,1000,1000,1000,1000,1000,255
-34,133,249198,66.56,1.0,16.06,-1.72,-1.02,0.85,0.0,0.0,0.0,0,1097,1314,1000,1500,1097,1000,1000,1000,1000,1000,255
-35,130,249214,65.87,-1.19,16.25,-1.55,-0.98,0.88,0.0,0.0,0.0,0,1105,1262,1000,1500,1105,1000,1000,1000,1000,1000,255
-34,131,249243,65.31,-4.75,16.31,-1.61,-1.02,0.19,0.0,0.0,0.0,0,1137,1155,1000,1500,1137,1000,1000,1000,1000,1000,255
-35,129,249275,64.56,-8.44,16.12,-1.62,-1.14,0.44,0.0,0.0,0.0,0,1173,1057,1000,1500,1173,1000,1000,1000,1000,1000,255
-36,131,249289,64.31,-9.63,16.0,-1.65,-1.24,0.3,0.0,0.0,0.0,0,1190,1021,1000,1500,1190,1000,1000,1000,1000,1000,255
-37,132,249319,63.81,-14.63,15.5,-1.61,-1.33,-0.31,0.0,0.0,0.0,0,1218,1000,1000,1500,1218,1000,1000,1000,1000,1000,255
-37,132,249348,63.94,-17.12,15.19,-1.5,-1.43,-0.56,0.0,0.0,0.0,0,1234,1000,1000,1500,1234,1000,1000,1000,1000,1000,255
-38,131,249397,64.12,-23.0,14.31,-1.69,-1.15,-1.68,0.0,0.0,0.0,0,1277,1000,1000,1500,1277,1000,1000,1000,1000,1000,255
-37,130,249412,64.31,-25.12,13.94,-1.51,-1.16,-2.05,0.0,0.0,0.0,0,1296,1000,1000,1500,1296,1000,1000,1000,1000,1000,255
-37,132,249442,64.87,-28.06,13.44,-1.65,-1.01,-2.59,0.0,0.0,0.0,0,1313,1000,1000,1500,1313,1000,1000,1000,1000,1000,255
-37,130,249474,65.44,-30.56,13.0,-1.48,-1.04,-2.73,0.0,0.0,0.0,0,1324,1000,1000,1500,1324,1000,1000,1000,1000,1000,255
-36,132,249488,65.69,-31.25,12.88,-1.39,-1.17,-2.72,0.0,0.0,0.0,0,1329,1000,1000,1500,1329,1000,1000,1000,1000,1000,255
-36,133,249518,66.69,-33.0,12.56,-1.31,-0.82,-3.11,0.0,0.0,0.0,0,1329,1000,1000,1500,1329,1000,1000,1000,1000,1000,255
-38,132,249546,67.75,-34.19,12.25,-0.89,-0.64,-3.02,0.0,0.0,0.0,0,1332,1000,1000,1500,1332,1000,1000,1000,1000,1000,255
-38,132,249595,69.62,-35.13,11.81,-0.48,-0.46,-2.93,0.0,0.0,0.0,0,1348,1000,1000,1500,1348,1000,1000,1000,1000,1000,255
-38,130,249610,70.31,-35.19,11.63,-0.47,-0.62,-2.8,0.0,0.0,0.0,0,1346,1000,1000,1500,1346,1000,1000,1000,1000,1000,255
-38,132,249640,71.37,-34.88,11.44,-0.17,-0.6,-2.82,0.0,0.0,0.0,0,1343,1000,1000,1500,1343,1000,1000,1000,1000,1000,255
-37,134,249671,72.37,-34.25,11.31,-0.12,-0.47,-2.76,0.0,0.0,0.0,0,1338,1048,1000,1500,1338,1000,1000,1000,1000,1000,255
-37,128,249716,73.81,-33.31,11.06,-0.06,-0.17,-2.18,0.0,0.0,0.0,0,1343,1148,1000,1500,1343,1000,1000,1000,1000,1000,255
-37,131,249730,74.44,-32.31,10.94,0.05,-0.07,-2.21,0.0,0.0,0.0,0,1349,1199,1000,1500,1349,1000,1000,1000,1000,1000,255
-37,132,249758,75.12,-31.19,10.69,-0.08,-0.08,-2.27,0.0,0.0,0.0,0,1364,1269,1000,1500,1364,1000,1000,1000,1000,1000,255
-37,131,249792,75.75,-29.87,10.38,-0.16,-0.09,-1.77,0.0,0.0,0.0,0,1382,1332,1000,1500,1382,1000,1000,1000,1000,1000,255
-37,131,249807,76.75,-27.62,9.81,0.0,-0.11,-1.69,0.0,0.0,0.0,0,1402,1421,1000,1500,1402,1000,1000,1000,1000,1000,255
-37,132,249838,77.62,-25.12,9.13,-0.15,-0.14,-0.99,0.0,0.0,0.0,0,1434,1515,1000,1500,1434,1000,1000,1000,1000,1000,255
-37,130,249869,78.87,-21.44,8.06,-0.3,-0.09,-0.95,0.0,0.0,0.0,0,1466,1631,1000,1500,1466,1000,1000,1000,1000,1000,255
-37,129,249896,79.44,-19.37,7.44,-0.38,0.0,-0.62,0.0,0.0,0.0,0,1492,1701,1000,1500,1492,1000,1000,1000,1000,1000,255
-37,129,249913,80.06,-17.31,6.75,-0.38,-0.01,-0.53,0.0,0.0,0.0,0,1514,1754,1000,1500,1514,1000,1000,1000,1000,1000,255
-38,130,249942,80.62,-14.13,5.63,-0.69,0.19,0.01,0.0,0.0,0.0,0,1553,1846,1000,1500,1553,1000,1000,1000,1000,1000,255
-39,129,249990,81.37,-10.75,4.44,-0.87,0.29,-0.34,0.0,0.0,0.0,0,1579,1942,1000,1500,1579,1000,1000,1000,1000,1000,255
-39,129,250006,81.94,-7.38,3.19,-1.0,0.31,-0.48,0.0,0.0,0.0,0,1605,2000,1000,1500,1605,1000,1000,1000,1000,1000,255
-41,130,250036,82.44,-3.88,1.94,-0.63,0.06,-0.41,0.0,0.0,0.0,0,1633,2000,1000,1500,1633,1000,1000,1000,1000,1000,255
-42,130,250066,82.81,-0.31,0.69,-0.91,0.28,-0.14,0.0,0.0,0.0,0,1642,2000,1000,1500,1642,1000,1000,1000,1000,1000,255
-43,132,250080,83.0,1.94,0.0,-0.99,0.31,0.31,0.0,0.0,0.0,0,1652,2000,1000,1500,1652,1000,1000,1000,1000,1000,255
-41,133,250108,83.19,5.44,-1.06,-0.8,0.23,0.63,0.0,0.0,0.0,0,1669,2000,1000,1500,1669,1000,1000,1000,1000,1000,255
-43,131,250139,83.31,8.69,-2.19,-0.8,0.16,1.22,0.0,0.0,0.0,0,1700,2000,1000,1500,1700,1000,1000,1000,1000,1000,255
-46,129,250171,83.31,11.69,-3.44,-0.67,0.07,1.56,0.0,0.0,0.0,0,1743,2000,1000,1500,1743,1000,1000,1000,1000,1000,255
-45,131,250199,83.25,14.38,-4.69,-0.5,-0.04,1.78,0.0,0.0,0.0,0,1772,2000,1000,1500,1772,1000,1000,1000,1000,1000,255
-44,132,250215,83.19,15.19,-5.06,-0.58,-0.06,1.96,0.0,0.0,0.0,0,1777,2000,1000,1500,1777,1000,1000,1000,1000,1000,255
-43,130,250243,82.94,17.37,-6.25,-0.64,0.27,2.02,0.0,0.0,0.0,0,1776,2000,1000,1500,1776,1000,1000,1000,1000,1000,255
-41,129,250274,82.81,19.12,-7.06,-0.58,0.09,1.92,0.0,0.0,0.0,0,1751,2000,1000,1500,1751,1000,1000,1000,1000,1000,255
-41,133,250289,82.69,20.0,-7.31,-0.78,0.21,2.59,0.0,0.0,0.0,0,1710,2000,1000,1500,1710,1000,1000,1000,1000,1000,255
-40,132,250319,82.5,21.0,-7.5,-0.68,0.0,2.49,0.0,0.0,0.0,0,1662,2000,1000,1500,1662,1000,1000,1000,1000,1000,255
-40,131,250347,82.37,21.31,-7.31,-0.52,-0.13,2.09,0.0,0.0,0.0,0,1624,2000,1000,1500,1624,1000,1000,1000,1000,1000,255
-42,129,250392,82.06,21.19,-6.56,-0.71,-0.13,2.03,0.0,0.0,0.0,0,1587,2000,1000,1500,1587,1000,1000,1000,1000,1000,255
-41,130,250437,81.62,19.75,-5.44,-0.74,0.24,1.86,0.0,0.0,0.0,0,1536,1997,1000,1500,1536,1000,1000,1000,1000,1000,255
-43,133,250454,81.56,19.31,-5.13,-1.1,-0.19,2.09,0.0,0.0,0.0,0,1527,1969,1000,1500,1527,1000,1000,1000,1000,1000,255
-42,134,250481,81.19,17.81,-4.31,-1.25,-0.11,1.93,0.0,0.0,0.0,0,1504,1880,1000,1500,1504,1000,1000,1000,1000,1000,255
-44,131,250511,80.75,15.94,-3.5,-1.25,-0.4,1.62,0.0,0.0,0.0,0,1489,1780,1000,1500,1489,1000,1000,1000,1000,1000,255
-45,133,250526,80.62,15.19,-3.25,-1.22,-0.37,1.72,0.0,0.0,0.0,0,1481,1729,1000,1500,1481,1000,1000,1000,1000,1000,255
-47,130,250556,80.25,12.69,-2.38,-1.33,-0.53,1.38,0.0,0.0,0.0,0,1448,1625,1000,1500,1448,1000,1000,1000,1000,1000,255
-50,133,250590,79.87,9.81,-1.56,-1.41,-0.85,1.34,0.0,0.0,0.0,0,1426,1516,1000,1500,1426,1000,1000,1000,1000,1000,255
-47,136,250605,79.75,7.75,-1.0,-1.32,-0.91,1.26,0.0,0.0,0.0,0,1413,1441,1000,1500,1413,1000,1000,1000,1000,1000,255
-45,131,250636,79.62,4.38,-0.12,-1.3,-0.86,0.82,0.0,0.0,0.0,0,1389,1330,1000,1500,1389,1000,1000,1000,1000,1000,255
-44,135,250667,79.62,-0.5,0.94,-1.51,-0.81,0.65,0.0,0.0,0.0,0,1358,1192,1000,1500,1358,1000,1000,1000,1000,1000,255
-43,131,250695,79.75,-3.13,1.5,-1.83,-0.56,0.54,0.0,0.0,0.0,0,1352,1108,1000,1500,1352,1000,1000,1000,1000,1000,255
-42,130,250711,79.87,-5.75,2.06,-1.79,-0.65,0.75,0.0,0.0,0.0,0,1349,1051,1000,1500,1349,1000,1000,1000,1000,1000,255
-42,132,250739,80.06,-9.75,2.75,-1.94,-0.44,0.17,0.0,0.0,0.0,0,1355,1000,1000,1500,1355,1000,1000,1000,1000,1000,255
-44,133,250789,80.37,-16.31,3.69,-1.67,0.27,-0.81,0.0,0.0,0.0,0,1371,1000,1000,1500,1371,1000,1000,1000,1000,1000,255
-42,131,250806,80.44,-17.56,3.81,-1.58,0.22,-1.13,0.0,0.0,0.0,0,1378,1000,1000,1500,1378,1000,1000,1000,1000,1000,255
-43,131,250836,80.5,-21.25,4.13,-1.29,0.17,-1.31,0.0,0.0,0.0,0,1383,1000,1000,1500,1383,1000,1000,1000,1000,1000,255
-47,129,250853,80.69,-23.56,4.31,-1.22,0.27,-1.46,0.0,0.0,0.0,0,1378,1000,1000,1500,1378,1000,1000,1000,1000,1000,255
-42,130,250881,80.56,-26.81,4.56,-0.89,0.19,-2.07,0.0,0.0,0.0,0,1365,1000,1000,1500,1365,1000,1000,1000,1000,1000,255
-44,129,250910,80.37,-29.69,4.81,-0.57,0.08,-2.29,0.0,0.0,0.0,0,1349,1000,1000,1500,1349,1000,1000,1000,1000,1000,255
-42,129,250940,79.94,-32.13,5.06,-0.53,0.16,-2.38,0.0,0.0,0.0,0,1333,1000,1000,1500,1333,1000,1000,1000,1000,1000,255
-41,129,250988,78.94,-35.19,5.25,0.06,-0.03,-1.82,0.0,0.0,0.0,0,1330,1000,1000,1500,1330,1000,1000,1000,1000,1000,255
-40,130,251004,78.69,-35.69,5.25,0.15,0.01,-2.32,0.0,0.0,0.0,0,1336,1000,1000,1500,1336,1000,1000,1000,1000,1000,255
-41,131,251034,77.94,-36.88,5.19,-0.26,-0.23,-2.38,0.0,0.0,0.0,0,1336,1000,1000,1500,1336,1000,1000,1000,1000,1000,255
-40,130,251065,77.19,-37.88,5.0,-0.1,-0.33,-2.19,0.0,0.0,0.0,0,1352,1000,1000,1500,1352,1000,1000,1000,1000,1000,255
-39,131,251078,76.69,-38.19,4.88,-0.28,0.15,-2.15,0.0,0.0,0.0,0,1358,1000,1000,1500,1358,1000,1000,1000,1000,1000,255
-38,131,251106,76.19,-38.38,4.5,-0.45,-0.2,-2.51,0.0,0.0,0.0,0,1388,1000,1000,1500,1388,1000,1000,1000,1000,1000,255
-37,132,251137,75.56,-38.75,4.0,-0.13,-0.24,-2.28,0.0,0.0,0.0,0,1417,1000,1000,1500,1417,1000,1000,1000,1000,1000,255
-37,129,251186,75.0,-38.44,3.31,-0.23,-0.29,-2.12,0.0,0.0,0.0,0,1476,1000,1000,1500,1476,1000,1000,1000,1000,1000,255
